DataNumber,FaultType,FaultSize,Load,RPM,SamplingFreq,BA_Mean,BA_Std,BA_Min,BA_Max,BA_RMS,BA_Kurtosis,BA_Skewness,DE_Mean,DE_Std,DE_Min,DE_Max,DE_RMS,DE_Kurtosis,DE_Skewness,FE_Mean,FE_Std,FE_Min,FE_Max,FE_RMS,FE_Kurtosis,FE_Skewness
X240,OR,0021,2,1747.0,48000.0,,,,,,,,0.0004947513861973192,0.6126774792092894,-6.94180948401658,7.177411849316753,0.6126760834550856,21.377625652331055,-0.34790767020230906,0.00015189222829953015,0.2224624243974503,-2.066415704538851,2.605947123743977,0.22246189692185528,14.566840652254418,0.2917994991318509
X241,OR,0021,3,1719.0,48000.0,,,,,,,,0.00033964542927776375,0.590898481770774,-6.128102520334611,6.630612146332055,0.590897040584116,20.035423569977336,-0.2396003353419931,-0.0009660907374198792,0.23888110300668217,-2.440123439809389,2.7649084793825294,0.2388824344645793,13.935048429423903,0.20551094502512685
X161,OR,0007,0,1796.0,48000.0,,,,,,,,9.403269283501237e-18,0.2108764718384892,-1.392106129080485,1.3580704863041304,0.21087566058012194,5.494021735934966,0.02572711976891588,-4.974985493015189e-18,0.14633023471164855,-0.8252924359025473,0.7680075640974526,0.14632967176773043,3.710192329365153,-0.05224913845728055
X162,OR,0007,1,1772.0,48000.0,,,,,,,,-0.0006451102869514145,0.2663396458587498,-2.198474472575413,2.241903988963048,0.26633973353765744,10.882459617175996,0.03405396200483793,0.0006468744203703254,0.16555954539752912,-1.164841841375084,1.2757527040794612,0.16556037798497533,5.215390186731879,0.007864495552273473
X163,OR,0007,2,1749.0,48000.0,,,,,,,,0.0015150069914979221,0.2613525549458293,-2.064793451027733,2.1454822412799595,0.2613562654057979,11.284925611614257,0.03893743385085727,-0.0005593115492209927,0.15607058634318138,-1.005581928982933,0.952399889198885,0.1560711821131139,4.566291052503827,-0.0009623010630674982
X164,OR,0007,3,1723.0,48000.0,,,,,,,,-0.00025805477484823475,0.24174792735993766,-2.0241478046113865,2.060541426157844,0.2417474355383348,10.348585170761517,0.02210632437466325,0.00021860446996091525,0.1510115564225873,-0.8844648587876148,0.9703787775760213,0.1510113213891602,3.863846997988906,0.023513046469440572
X262,OR,0021,0,1796.0,48000.0,,,,,,,,-2.3077167957033948e-17,0.593629929594926,-5.391619766371248,5.6768949002954185,0.5936276560000826,25.6428165714619,0.1538197125172347,9.11656988868676e-18,0.13995926478146822,-1.3290049418713559,1.3158114217650076,0.13995872873932003,9.351068003679623,0.15360681539652574
X263,OR,0021,1,1771.0,48000.0,,,,,,,,-0.0009650066451804505,0.5425504026327616,-4.755768682034069,5.145881984632598,0.5425498479447802,22.70003111764637,0.15594704201080553,-5.395259097596669e-05,0.13565241044872833,-1.2286740337936273,1.177609602570009,0.1356520679160044,9.173022740171135,0.09112402675232846
X264,OR,0021,2,1746.0,48000.0,,,,,,,,0.0005199337528909758,0.4767170623952266,-4.64010967960822,5.1822476537251125,0.47671610447770285,22.56732801551914,0.17417208517597335,-0.00012003018862898049,0.13453823250226166,-1.1612270372246138,1.34120932641175,0.13453793568526973,8.70487062397093,0.005536099556332034
X265,OR,0021,3,1718.0,48000.0,,,,,,,,-7.391115192767929e-05,0.41815524199802273,-4.103376315832484,4.067175684167516,0.4181541595827727,21.138094910983074,0.15823431915805597,0.0007095057393493434,0.14124094263020567,-1.2360567101508022,1.1587214716673797,0.1412423568636596,6.6851770894955225,0.015631295649187707
X148,OR,0007,0,1797.0,48000.0,,,,,,,,1.49690589346099e-17,0.3989735862496954,-1.9518746248745236,1.8912379905100916,0.39897198525458,4.158709042652937,0.07866254018089612,2.4449462926529505e-18,0.1748863771623132,-0.7712426389624565,0.7394646337648162,0.17488567538092906,3.105413496321192,-0.008822513102410508
X149,OR,0007,1,1773.0,48000.0,,,,,,,,-0.0005032378850960709,0.45571010280246294,-2.151137436317788,2.169287179066827,0.45570919391775977,4.100754988745817,0.05573772907335208,0.00029177293432731147,0.1985723527564313,-0.9966189618668091,1.0492974017695547,0.19857204999945496,3.3050420973679877,0.057940546576657474
X150,OR,0007,2,1750.0,48000.0,,,,,,,,0.0005031150748712417,0.44435656875804413,-2.014745717078975,2.050125052151794,0.44435569640031425,4.352056186370923,0.06262322804242129,0.0006786084136003267,0.19584578714325002,-0.9440799083951117,0.9639764552412519,0.19584645282090832,3.284348904677309,0.09544353849693306
X151,OR,0007,3,1724.0,48000.0,,,,,,,,8.777241011930267e-05,0.44444510115819463,-1.9732510330129576,2.1552474285255037,0.4444439524145752,4.11644242867303,0.04757089162126354,-0.00013078728693695436,0.19965842580857115,-0.9126744091051188,1.0377055908948811,0.19965794870062908,3.4229239204437802,-0.00880335170551389
X250,OR,0021,0,1796.0,48000.0,,,,,,,,4.138431115473952e-18,0.41308217953056076,-3.255715248362,2.7092300849713333,0.4130805742400648,8.355763108291153,-0.2453469915198397,1.6567530737510399e-18,0.22860709955691444,-1.3159157353785478,1.2849561838133714,0.2286062111603134,4.53294047332228,0.026678344369105052
X251,OR,0021,1,1770.0,48000.0,,,,,,,,-0.00034093692513266244,0.7620084183837652,-5.821195998619577,4.986902668047089,0.7620065102552556,7.3772231624600995,0.05310839794393939,0.000100838685702977,0.22827589210875007,-1.7127110405961785,1.2617690604139224,0.22827531991182498,5.693898702992917,-0.17454569444201673
X252,OR,0021,2,1746.0,48000.0,,,,,,,,0.0003759355255226679,0.7154171517581479,-5.060689119391144,4.730785547275523,0.7154153874632794,7.3123938775307185,0.04827876323121606,0.00042980451977317214,0.23470213650648072,-1.7506596830843935,1.19422769065298,0.23470191884836927,5.5807153781120205,-0.19777616776660709
X253,OR,0021,3,1719.0,48000.0,,,,,,,,-0.00024112895381935787,0.6743140162717505,-4.8690660919399305,4.565171241393403,0.6743123033563218,7.371174352523042,-0.08284234871664216,0.0007802349495462148,0.21911683626483563,-1.6669710549673307,1.2224299551336792,0.21911765478347117,5.962269379641865,-0.23522215680413922
X097,N,0,0,1796.0,48000.0,,,,,,,,1.4564002651495467e-20,0.0726872476712758,-0.29919574966148393,0.29869594264620836,0.0726870986839877,2.7642625548671025,-0.03541096076740883,2.038960371209365e-18,0.07864556978664579,-0.2775103597709999,0.3261150947744546,0.07864540858656546,2.7601232369664483,0.13799962057961657
X098,N,0,1,1772.0,48000.0,,,,,,,,-0.00018027381884835493,0.06525047769884161,-0.32048041014577144,0.25154297446961316,0.06525064176705161,2.926459220568451,-0.16953717167126403,-3.06545295097663e-05,0.06737006386596882,-0.2478970742596234,0.2895720166494675,0.06736998311865028,2.8780542561200018,0.1265466617115349
X099,N,0,2,1750.0,48000.0,,,,,,,,-8.675588695550831e-05,0.06308626882241977,-0.33916090887734013,0.34697509112265984,0.06308624633194383,2.9211198568895793,-0.1682537194651891,-0.00020854547658348443,0.06504889712684384,-0.276247949179235,0.279712050820765,0.06504914672361513,2.8676990081205993,0.1265756834978771
X100,N,0,3,1725.0,48000.0,,,,,,,,-0.00038804708351276786,0.06471619156754928,-0.3189145142229359,0.2712584088539872,0.06471727068421393,2.9564022831356223,-0.12938829273300217,0.0001908275521809356,0.07532085844387272,-0.33329828871675843,0.3529198931014234,0.07532100210323583,2.9922262637665424,0.015390906530695152
