File Name,fs_inferred,fs_target,cls,size_in,load_hp,or_pos,DE_Mean,DE_RMS,DE_Peak,DE_Kurtosis,DE_Skewness,FE_Mean,FE_RMS,FE_Peak,FE_Kurtosis,FE_Skewness,BA_Mean,BA_RMS,BA_Peak,BA_Kurtosis,BA_Skewness,DE_FE_Correlation,DE_BA_Correlation,FE_BA_Correlation,DE_SpectralCentroid,FE_SpectralCentroid,BA_SpectralCentroid,DE_WaveletEnergy_aaa,DE_WaveletEnergy_aad,DE_WaveletEnergy_ada,DE_WaveletEnergy_add,DE_WaveletEnergy_daa,DE_WaveletEnergy_dad,DE_WaveletEnergy_dda,DE_WaveletEnergy_ddd,FE_WaveletEnergy_aaa,FE_WaveletEnergy_aad,FE_WaveletEnergy_ada,FE_WaveletEnergy_add,FE_WaveletEnergy_daa,FE_WaveletEnergy_dad,FE_WaveletEnergy_dda,FE_WaveletEnergy_ddd,BA_WaveletEnergy_aaa,BA_WaveletEnergy_aad,BA_WaveletEnergy_ada,BA_WaveletEnergy_add,BA_WaveletEnergy_daa,BA_WaveletEnergy_dad,BA_WaveletEnergy_dda,BA_WaveletEnergy_ddd,DE_FE_EnergyRatio_aaa,DE_BA_EnergyRatio_aaa,DE_FE_EnergyRatio_aad,DE_BA_EnergyRatio_aad,DE_FE_EnergyRatio_ada,DE_BA_EnergyRatio_ada,DE_FE_EnergyRatio_add,DE_BA_EnergyRatio_add,DE_FE_EnergyRatio_daa,DE_BA_EnergyRatio_daa,DE_FE_EnergyRatio_dad,DE_BA_EnergyRatio_dad,DE_FE_EnergyRatio_dda,DE_BA_EnergyRatio_dda,DE_FE_EnergyRatio_ddd,DE_BA_EnergyRatio_ddd,RPM,DE_FTF,DE_BPFO,DE_BPFI,DE_BSF,DE_rho_d_over_D,FE_FTF,FE_BPFO,FE_BPFI,FE_BSF,FE_rho_d_over_D,DE_FTF_peak_ord,DE_FTF_bandE_ord,DE_FTF_Eratio_ord,DE_FTF_harmE_M5_ord,DE_FTF_harmRatio_M5_ord,DE_FTF_SB_Q3_ord,DE_FTF_SBI_Q3_ord,DE_BPFO_peak_ord,DE_BPFO_bandE_ord,DE_BPFO_Eratio_ord,DE_BPFO_harmE_M5_ord,DE_BPFO_harmRatio_M5_ord,DE_BPFO_SB_Q3_ord,DE_BPFO_SBI_Q3_ord,DE_BPFI_peak_ord,DE_BPFI_bandE_ord,DE_BPFI_Eratio_ord,DE_BPFI_harmE_M5_ord,DE_BPFI_harmRatio_M5_ord,DE_BPFI_SB_Q3_ord,DE_BPFI_SBI_Q3_ord,DE_BSF_peak_ord,DE_BSF_bandE_ord,DE_BSF_Eratio_ord,DE_BSF_harmE_M5_ord,DE_BSF_harmRatio_M5_ord,DE_BSF_SB_Q3_ord,DE_BSF_SBI_Q3_ord,FE_FTF_peak_ord,FE_FTF_bandE_ord,FE_FTF_Eratio_ord,FE_FTF_harmE_M5_ord,FE_FTF_harmRatio_M5_ord,FE_FTF_SB_Q3_ord,FE_FTF_SBI_Q3_ord,FE_BPFO_peak_ord,FE_BPFO_bandE_ord,FE_BPFO_Eratio_ord,FE_BPFO_harmE_M5_ord,FE_BPFO_harmRatio_M5_ord,FE_BPFO_SB_Q3_ord,FE_BPFO_SBI_Q3_ord,FE_BPFI_peak_ord,FE_BPFI_bandE_ord,FE_BPFI_Eratio_ord,FE_BPFI_harmE_M5_ord,FE_BPFI_harmRatio_M5_ord,FE_BPFI_SB_Q3_ord,FE_BPFI_SBI_Q3_ord,FE_BSF_peak_ord,FE_BSF_bandE_ord,FE_BSF_Eratio_ord,FE_BSF_harmE_M5_ord,FE_BSF_harmRatio_M5_ord,FE_BSF_SB_Q3_ord,FE_BSF_SBI_Q3_ord
merged_IR007_2.xlsx,48000,32000,IR,0.007,2,,-9.41E-06,0.277555326,1.679393274,7.675190462,-0.105703149,-3.02E-06,0.227642266,0.961504196,3.171082886,-0.046495119,0,0,0,0,0,-0.041187583,0,0,1358.109398,1317.126687,0,0.22995917,0.576384627,0.008384554,0.175610386,1.79E-05,0.001800519,0.006043815,0.001799074,0.599662288,0.294641757,0.013792027,0.081685453,1.91E-05,0.000785251,0.007376094,0.002038048,0,0,0,0,0,0,0,0,0.383481127,0,1.956221796,0,0.607927628,0,2.149836703,0,0.935680547,0,2.2929205,0,0.81937886,0,0.882743847,0,1748,11.60405118,104.4364606,157.7635394,68.65915888,0.203383214,507.2655868,3242.640705,0.000721756,195369.0652,0.043485818,149142.3042,0.76338751,96.6212765,496.9361503,0.00011061,446944.2883,0.099482168,161720.9935,0.361837029,11199.58128,1084995.4,0.241501452,1780081.139,0.39621567,523053.1353,0.293836682,192.2129916,844.1634934,0.000187896,7410.919096,0.001649544,1902913.943,256.7716525,11.11844326,100.0659893,162.1340107,58.08716816,0.236720143,428.3667878,2558.6412,0.001463074,147163.9976,0.084150835,71608.31703,0.486588556,1638.351246,24716.72556,0.014133437,39825.91145,0.022773122,515624.7246,12.94696608,81.42338482,425.7642457,0.000243459,4159.495709,0.002378469,49711.65666,11.95136626,3865.74347,131566.0725,0.075231681,135111.2573,0.077258877,169230.326,1.252525729
merged_IR007_3.xlsx,48000,32000,IR,0.007,3,,3.68E-06,0.275912397,1.537761401,6.859711537,-0.083355668,-2.22E-05,0.218534746,0.995054746,3.334904035,-0.203238072,0,0,0,0,0,-0.097807529,0,0,1369.799142,1307.346739,0,0.251660077,0.535103902,0.00802115,0.194320614,1.76E-05,0.002153441,0.006748157,0.001975048,0.609704876,0.286051218,0.014965117,0.07811259,1.73E-05,0.000737906,0.008611488,0.001799465,0,0,0,0,0,0,0,0,0.412757198,0,1.870657659,0,0.535989765,0,2.487699033,0,1.015744067,0,2.918312456,0,0.7836226,0,1.097575025,0,1721,11.42481241,102.8233116,155.3266884,67.59863412,0.203383214,184.7711563,949.1792241,0.000223395,148681.6808,0.034993086,120129.458,0.807964084,221.9855559,1475.495197,0.000347266,634687.1436,0.149377257,203939.7014,0.321323196,8531.410319,930531.7641,0.219005984,1883532.697,0.443300217,496306.1311,0.263497486,421.4174731,3371.71722,0.000793553,11775.73942,0.002771488,1925777.349,163.5377006,10.94670529,98.52034759,159.6296524,57.18994073,0.236720143,387.4010615,3114.151,0.001949364,98687.75085,0.061775535,137542.5199,1.393714202,1782.174803,28736.50143,0.017988177,54209.89054,0.033933745,463830.7027,8.556200688,138.2427448,1052.806142,0.000659025,9400.877668,0.005884664,63779.73489,6.784444724,2129.190082,55285.57358,0.03460709,65099.87396,0.040750544,93895.87335,1.442335717
merged_IR014_0.xlsx,48000,32000,IR,0.014,0,,1.08E-05,0.176569905,1.416643289,11.97456876,-0.000704314,-9.37E-07,0.090462541,0.503655821,4.484413631,-0.008087356,0,0,0,0,0,-0.093872092,0,0,1117.233043,1507.423457,0,0.08463017,0.808607663,0.004704475,0.100177821,2.93E-05,0.000897089,0.000650228,0.000303224,0.142000058,0.345113477,0.022851167,0.455596816,4.70E-05,0.004081488,0.013799624,0.016510349,0,0,0,0,0,0,0,0,0.595986865,0,2.343019666,0,0.205874619,0,0.219882619,0,0.623747098,0,0.219794674,0,0.04711926,0,0.018365714,0,1796,11.9226979,107.3042811,162.0957189,70.54453624,0.203383214,364.1152914,10125.71013,0.014824855,66172.54815,0.096881939,303627.0701,4.58841436,256.3918382,4605.241604,0.006742445,15157.81919,0.022192268,187059.5117,12.34079318,257.145868,6078.216345,0.008898998,10831.47424,0.01585815,86057.7372,7.94515458,565.661246,14064.19245,0.02059111,48976.71137,0.071705849,188937.3621,3.857698013,11.4237552,102.8137968,166.5862032,59.68223913,0.236720143,149.594286,1281.267776,0.011797179,5321.31783,0.048995641,28230.0261,5.305081749,45.00102109,238.8463183,0.00219916,995.6282552,0.009167174,14144.16678,14.20627298,43.60910869,191.7312002,0.001765351,981.2693451,0.009034965,10513.39665,10.71407835,274.2307024,4300.325207,0.039594927,5310.572977,0.048896709,19267.22755,3.628088275
merged_IR014_1.xlsx,48000,32000,IR,0.014,1,,5.51E-06,0.260316167,2.904533671,19.60108275,0.125543682,-5.15E-06,0.086734283,0.553600166,3.777288946,0.00375863,0,0,0,0,0,-0.007086031,0,0,1089.91532,1520.26079,0,0.108028854,0.819835984,0.005551405,0.065463344,3.91E-05,0.000542921,0.000400101,0.000138263,0.170004371,0.352457903,0.026004334,0.414909579,4.77E-05,0.003940025,0.019162017,0.013474055,0,0,0,0,0,0,0,0,0.635447509,0,2.326053626,0,0.21347998,0,0.157777374,0,0.820018192,0,0.137796381,0,0.020879923,0,0.010261461,0,1772,11.76337454,105.8703709,159.9296291,69.60184756,0.203383214,3782.856994,166946.3288,0.029451234,559779.5608,0.098751489,3084481.298,5.510171349,702.18602,13525.75447,0.002386097,127870.0741,0.022557737,710857.4805,5.55921693,5670.381877,422161.8676,0.074474161,539410.799,0.095158208,1859847.623,3.44792434,7870.507391,606169.9138,0.106935276,675272.8485,0.11912582,2392286.974,3.542696821,11.27109923,101.439893,164.360107,58.88470365,0.236720143,303.7838674,1814.238944,0.006933262,7327.453837,0.028002462,41059.59557,5.603528385,337.7983049,1879.43418,0.007182411,5043.014242,0.01927229,35667.93316,7.072740914,116.8030619,519.2663158,0.001984419,2189.699203,0.008368114,14730.26385,6.727071841,377.1391692,2419.81972,0.009247538,7971.739716,0.030464653,55371.67295,6.945996097
merged_IR014_2.xlsx,48000,32000,IR,0.014,2,,1.48E-05,0.237372496,2.613457308,20.78274637,0.116876347,-8.70E-07,0.088214142,0.580764607,3.956573811,-0.020639632,0,0,0,0,0,0.013563883,0,0,1140.425708,1522.443035,0,0.116245243,0.806889397,0.005519051,0.070075989,3.98E-05,0.000573741,0.000495605,0.000161137,0.232295773,0.330508638,0.026844844,0.37081596,3.71E-05,0.003488375,0.024219748,0.01178955,0,0,0,0,0,0,0,0,0.500419106,0,2.441356456,0,0.20559072,0,0.188977813,0,1.073457548,0,0.16447216,0,0.020462867,0,0.013667746,0,1751,11.6239666,104.6156994,158.0343006,68.77699497,0.203383214,3230.920374,156168.9986,0.032651139,543715.216,0.113677626,2500766.249,4.59940457,968.3864489,30794.21566,0.006438321,109928.3801,0.02298335,581013.1895,5.285379343,5481.853348,365363.6288,0.076388647,452043.1331,0.094511223,1480760.155,3.275705451,6097.382031,445728.5144,0.09319099,485398.5412,0.101485027,1920929.174,3.957426755,11.13752525,100.2377273,162.4122727,58.18686009,0.236720143,231.5354741,2598.944686,0.009441963,9994.405253,0.036309664,41277.84927,4.130095611,434.4873741,2644.731697,0.009608307,5873.097896,0.021336958,37933.06994,6.458783867,114.5994782,505.4207628,0.001836193,2035.483613,0.00739491,14208.69771,6.980502135,499.337016,3863.510294,0.014036129,8141.654603,0.029578622,54429.06633,6.685258585
merged_IR014_3.xlsx,48000,32000,IR,0.014,3,,3.42E-06,0.269205869,2.617076724,14.10479023,0.074198425,1.17E-06,0.092427339,0.617865163,4.083382431,0.01069861,0,0,0,0,0,0.026212825,0,0,1270.920771,1468.498456,0,0.130784723,0.649086732,0.035995227,0.160530613,6.58E-05,0.000967087,0.015484163,0.007085628,0.316194395,0.316732134,0.026161874,0.303273468,3.01E-05,0.002843877,0.025666997,0.009097111,0,0,0,0,0,0,0,0,0.413621258,0,2.0493239,0,1.375865797,0,0.529326268,0,2.18372641,0,0.340059161,0,0.603271304,0,0.778887749,0,1726,11.45800477,103.1220429,155.7779571,67.79502759,0.203383214,2302.936801,142195.2843,0.025411553,586851.555,0.104875556,3325375.344,5.666467637,490.8102173,16690.43238,0.002982728,56724.21804,0.010137119,546160.7764,9.628352672,5072.327599,278705.3367,0.049807105,325852.9918,0.058232808,1397100.021,4.287516321,5959.02416,436980.1967,0.078092221,491659.693,0.08786393,1841242.052,3.744952206,10.97850862,98.80657754,160.0934225,57.35609396,0.236720143,190.5203347,1840.663325,0.005851345,13816.38563,0.043921361,52738.34932,3.817087241,497.0499169,3152.048152,0.010020149,5538.314119,0.017605928,37390.47984,6.75123856,71.93769738,340.091724,0.001081129,2474.165172,0.007865205,14727.81899,5.952641789,838.2761369,6663.019087,0.02118129,9523.598058,0.030274878,78502.1891,8.24291288
merged_IR021_0.xlsx,48000,32000,IR,0.021,0,,-9.02E-06,0.575868981,2.985613048,4.122004756,-0.008979679,-2.49E-05,0.56955898,2.940376487,4.096611868,-0.011023922,0,0,0,0,0,0.022421117,0,0,1057.129261,1060.699234,0,0.118807174,0.801937209,0.00473683,0.073600063,3.45E-05,0.000613988,0.000149231,0.00012104,0.117289573,0.803379052,0.004760955,0.073649936,3.46E-05,0.000613884,0.000151137,0.000120861,0,0,0,0,0,0,0,0,1.012938925,0,0.998205276,0,0.994932662,0,0.999322846,0,0.996042269,0,1.000169421,0,0.987390191,0,1.001480986,0,1796,11.9226979,107.3042811,162.0957189,70.54453624,0.203383214,1888.683234,95513.55301,0.006935045,911196.1846,0.066160102,3735031.09,4.099041626,1461.893493,52778.4477,0.003832136,391942.3166,0.028458135,1481723.52,3.780463239,13045.69146,3022129.88,0.219430705,3594294.155,0.260974389,3459721.624,0.9625594,8311.705125,730942.0663,0.053072217,953356.0142,0.069221241,6064829.041,6.361557436,11.4237552,102.8137968,166.5862032,59.68223913,0.236720143,1724.416163,77665.49129,0.0057682,837310.0159,0.062186837,3754244.144,4.483696687,4700.229373,198380.3988,0.01473367,724724.9682,0.053825169,6933953.4,9.567703205,1285.75354,62813.56712,0.00466515,123904.4921,0.00920236,1019943.476,8.231690871,5351.111336,590082.3642,0.043825292,688161.5907,0.051109615,5454540.584,7.926249674
merged_IR021_1.xlsx,48000,32000,IR,0.021,1,,-1.69E-05,0.600174719,3.078316148,3.807854112,0.018773955,-9.55E-06,0.187306846,1.043799639,4.071199018,0.109626561,0,0,0,0,0,-0.004681911,0,0,1054.714482,1505.649781,0,0.109134968,0.819510837,0.005201776,0.065384776,3.81E-05,0.000530493,0.000117588,8.15E-05,0.197857523,0.440295289,0.028470054,0.308337595,5.48E-05,0.002752987,0.011006509,0.011225279,0,0,0,0,0,0,0,0,0.551583615,0,1.861275508,0,0.182710433,0,0.2120558,0,0.695841987,0,0.192697149,0,0.010683532,0,0.007256387,0,1774,11.77665149,105.9898634,160.1101366,69.68040495,0.203383214,4352.717351,214815.714,0.016164733,2498981.015,0.18804658,3833736.006,1.5341197,1358.85103,42098.24655,0.003167864,895052.7412,0.067352095,1376562.616,1.537968158,14389.25748,1774240.616,0.13351037,2810995.401,0.211525445,3212146.371,1.1427078,7370.762377,868021.8607,0.06531804,997184.7774,0.07503746,5691957.301,5.708026667,11.28382056,101.554385,164.545615,58.95116494,0.236720143,1033.131452,13825.9112,0.009784958,26245.44708,0.018574587,311553.4946,11.87076348,253.2786452,2005.839435,0.001419585,11437.30051,0.008094476,330347.9756,28.88338688,138.3304612,836.6392819,0.000592111,3374.477818,0.002388206,33074.64156,9.801410276,253.3218194,2965.256473,0.002098589,15285.50744,0.010817952,463495.9649,30.32257626
merged_IR021_2.xlsx,48000,32000,IR,0.021,2,,-2.10E-05,0.765930783,3.525501412,3.605885206,0.0342467,-3.50E-06,0.182862368,1.070597677,4.09654924,0.085416876,0,0,0,0,0,0.012458877,0,0,1046.653626,1505.109826,0,0.105061817,0.82825276,0.005448619,0.060572875,4.03E-05,0.000483707,8.06E-05,5.93E-05,0.198222737,0.442931813,0.028512714,0.303929698,4.90E-05,0.002622341,0.013096938,0.010634775,0,0,0,0,0,0,0,0,0.530018999,0,1.869932875,0,0.191094351,0,0.199298969,0,0.823253729,0,0.184456183,0,0.006154171,0,0.005575689,0,1752,11.63060507,104.6754457,158.1245543,68.81627366,0.203383214,5234.669705,440112.0765,0.018938755,6117871.837,0.26326221,7824129.087,1.278897188,1973.120364,79852.2192,0.003436174,2110203.606,0.090805574,2095416.801,0.992992712,14173.23883,1779421.719,0.076571479,3987026.087,0.17156837,4696082.058,1.177840816,11724.52985,1330412.527,0.057249866,1490291.455,0.064129722,9124742.046,6.122790285,11.14388592,100.2949733,162.5050267,58.22009074,0.236720143,661.7757075,9650.946509,0.007110625,28731.13281,0.021168527,286232.4109,9.962447804,292.939121,3363.764498,0.002478355,13713.30109,0.010103687,269074.7294,19.62144109,143.7917162,1048.677087,0.000772644,6237.481572,0.004595652,32916.11037,5.277147513,520.161525,6519.046038,0.004803103,14675.97921,0.01081297,429162.7249,29.24252744
merged_IR021_3.xlsx,48000,32000,IR,0.021,3,,5.28E-06,0.403642439,1.780212575,3.57085689,0.036103612,2.32E-06,0.186960747,1.278622905,4.646611454,0.032882284,0,0,0,0,0,0.016018023,0,0,1042.826703,1501.650027,0,0.116100821,0.822129469,0.00574118,0.055425694,4.24E-05,0.000434925,7.43E-05,5.12E-05,0.218553512,0.41897939,0.029404404,0.305169523,5.57E-05,0.002527326,0.013381846,0.011928311,0,0,0,0,0,0,0,0,0.53122377,0,1.962219359,0,0.195248977,0,0.181622638,0,0.760736499,0,0.172088851,0,0.005552901,0,0.004295604,0,1727,11.46464324,103.1817892,155.8682108,67.83430629,0.203383214,2176.278659,75426.12197,0.011924357,1420065.839,0.224502749,2449120.251,1.724652607,679.6980188,19395.6865,0.003066326,513192.2213,0.081132199,706688.3626,1.377044182,6496.08594,384886.8486,0.060847993,928596.2596,0.146804752,1642102.014,1.768370266,7273.418938,539280.5248,0.085256583,675071.9086,0.106724277,2268442.576,3.360297692,10.98486928,98.86382353,160.1861765,57.3893246,0.236720143,810.1138043,14155.73906,0.009456546,34185.01537,0.022836828,365492.6857,10.69160513,437.6733523,4132.327599,0.002760544,9995.071879,0.00667707,277907.5061,27.80445298,144.5162427,896.0560728,0.000598598,4697.212479,0.003137908,39927.55211,8.500265272,328.1071932,3326.907924,0.002222495,16563.68983,0.011065145,553086.4925,33.39150264
merged_OR007@6_0.xlsx,48000,32000,OR,0.007,0,6,9.56E-06,1.24971185,6.284773152,6.728381078,0.065575135,-2.26E-06,0.23310939,1.042164685,3.561080724,0.035388081,0,0,0,0,0,0.091821376,0,0,1282.242517,1494.432322,0,0.012049947,0.766983618,0.001246661,0.216556861,8.19E-06,0.002176417,0.000183163,0.000795139,0.083541653,0.493131606,0.010732917,0.392106293,4.33E-05,0.003487085,0.003778477,0.013178685,0,0,0,0,0,0,0,0,0.144238793,0,1.555332509,0,0.11615303,0,0.552291215,0,0.189325684,0,0.624136441,0,0.04847545,0,0.060335209,0,1796,11.9226979,107.3042811,162.0957189,70.54453624,0.203383214,7127.279843,532480.1427,0.004867681,2601566.146,0.023782286,62637118.44,24.07669647,70205.26814,56225861,0.513990209,84025730.71,0.76812346,5386049.106,0.064099997,775.9740782,30928.55449,0.000282734,10465214.89,0.095668041,1769007.47,0.169036899,3348.041904,187723.1671,0.001716076,582697.6529,0.005326746,7777515.833,13.34742949,11.4237552,102.8137968,166.5862032,59.68223913,0.236720143,769.4553092,6986.027965,0.00352102,36365.31691,0.018328444,680566.349,18.7147097,330.2438228,5364.179022,0.002703594,12362.61086,0.006230866,106594.5383,8.622332252,1183.336394,13872.40286,0.006991815,22757.20368,0.011469834,674189.7748,29.62533466,802.1868756,12802.21386,0.00645243,26039.77821,0.013124281,154428.5783,5.930487467
merged_OR007@6_1.xlsx,48000,32000,OR,0.007,1,6,-8.69E-07,1.058508948,5.26415029,6.893969055,0.063123283,4.80E-06,0.212865015,1.014408142,3.78820867,0.021405498,0,0,0,0,0,-0.0764399,0,0,1306.063214,1534.281599,0,0.013916684,0.775782894,0.001474039,0.205769551,9.57E-06,0.002056401,0.000252703,0.000738157,0.092451721,0.454697736,0.013635883,0.414427561,5.24E-05,0.003520585,0.005422858,0.015791236,0,0,0,0,0,0,0,0,0.150529208,0,1.706150776,0,0.108100035,0,0.496515122,0,0.182557436,0,0.584107745,0,0.046599674,0,0.046744732,0,1774,11.77665149,105.9898634,160.1101366,69.68040495,0.203383214,4786.412879,395961.4825,0.005112907,1871195.52,0.024162068,40784612.09,21.79601846,61635.29057,35353491.2,0.456506784,56353295.02,0.727669618,4649062.818,0.082498509,745.4611613,15522.83359,0.000200441,9303109.598,0.120127673,2818049.391,0.302914779,3658.751915,165889.8404,0.002142075,455578.1117,0.005882715,5151802.68,11.30827524,11.28382056,101.554385,164.545615,58.95116494,0.236720143,636.4580083,7205.117426,0.004020987,57102.75153,0.031867545,613781.7516,10.74872463,282.1633509,3347.837205,0.00186834,7502.732103,0.004187078,103442.9294,13.78736812,779.0881316,9891.434873,0.00552015,14479.02301,0.008080362,615546.3817,42.51297767,1234.309059,18694.67202,0.010433005,25261.71049,0.014097897,115427.4953,4.569266811
merged_OR007@6_2.xlsx,48000,32000,OR,0.007,2,6,3.28E-06,1.021025103,5.294973518,6.95023453,0.067006736,6.11E-06,0.197017871,0.96962808,4.080993671,0.024614354,0,0,0,0,0,-0.036342164,0,0,1265.377425,1482.817462,0,0.014160867,0.779829998,0.001497944,0.201529836,9.81E-06,0.002002836,0.000276143,0.000692565,0.120310807,0.44808764,0.014080493,0.392110361,5.49E-05,0.00336367,0.006860684,0.015131494,0,0,0,0,0,0,0,0,0.117702368,0,1.740351505,0,0.106384357,0,0.513962028,0,0.178862441,0,0.595431852,0,0.040250046,0,0.045769739,0,1750,11.61732813,104.5559532,157.9440468,68.73771627,0.203383214,6610.77105,420371.7537,0.00561428,1830797.78,0.024451241,37415795.68,20.43688062,53454.10894,33605441.03,0.448817866,57032679.73,0.761700631,3731626.435,0.065429618,1249.901978,20505.04606,0.000273855,10043315.76,0.134133623,1357032.773,0.135118003,2150.35807,92243.77673,0.001231963,325839.9446,0.004351759,7802638.171,23.94622973,11.13116459,100.1804813,162.3195187,58.15362945,0.236720143,435.3912524,3885.441812,0.0023849,50875.30823,0.031227476,534845.089,10.51286189,256.6656205,3750.854567,0.00230229,9805.096792,0.006018409,85867.0478,8.757389103,1225.941362,13547.06945,0.008315248,18648.2079,0.011446347,532206.5076,28.53928434,1473.30585,23929.24542,0.01468787,29110.99639,0.017868451,117956.9886,4.051973593
merged_OR007@6_3.xlsx,48000,32000,OR,0.007,3,6,-3.56E-06,0.998050834,5.199864797,7.383395228,0.066949339,5.64E-06,0.211255525,1.177255715,4.071046044,0.061877907,0,0,0,0,0,-0.044539548,0,0,1255.971377,1470.341004,0,0.016890871,0.780915271,0.001587069,0.197682731,1.03E-05,0.001952546,0.000284487,0.000676717,0.140603866,0.466063231,0.012112217,0.359334488,4.08E-05,0.003108395,0.006095948,0.012641014,0,0,0,0,0,0,0,0,0.120130915,0,1.675556488,0,0.131030399,0,0.550135702,0,0.252422657,0,0.628152377,0,0.046668186,0,0.053533406,0,1725,11.4513663,103.0622967,155.6877033,67.7557489,0.203383214,5589.044995,340341.526,0.004639748,1503949.661,0.020502781,35149039.95,23.37115455,46028.26625,30825565.63,0.420233356,54506944.65,0.7430727,3489002.697,0.064010242,1245.028921,26622.22694,0.000362931,10607120.2,0.144602885,2896954.347,0.273114125,1759.227335,99915.39437,0.001362109,320075.8484,0.004363474,8058954.229,25.17826406,10.97214795,98.74933155,160.0006684,57.32286331,0.236720143,596.7542653,4991.71142,0.002604024,34269.38279,0.017877297,687760.623,20.06924452,346.3588858,7527.861465,0.003927057,9929.670264,0.005180008,95663.89926,9.634146625,691.8845412,8749.052721,0.004564115,13543.02225,0.007064984,646877.1536,47.76460834,869.9870401,7485.994296,0.003905216,13229.87772,0.006901626,152534.5628,11.52955198
merged_OR014@6_0.xlsx,48000,32000,OR,0.014,0,6,1.31E-06,0.140280585,1.104674075,4.439768145,0.010760518,3.00E-06,0.136951756,1.087936589,4.457501125,0.00786164,0,0,0,0,0,0.004032835,0,0,1115.657776,1112.019051,0,0.097681802,0.787952232,0.003723248,0.108545559,2.49E-05,0.000979188,0.000803911,0.000289183,0.097656551,0.786980626,0.003734392,0.109489364,2.42E-05,0.000991695,0.000827433,0.00029569,0,0,0,0,0,0,0,0,1.000258566,0,1.001234599,0,0.997015852,0,0.991379938,0,1.025943714,0,0.987388203,0,0.971572331,0,0.977994455,0,1796,11.9226979,107.3042811,162.0957189,70.54453624,0.203383214,575.0418898,15194.44389,0.02243448,68036.78791,0.100455797,181987.4666,2.674839189,1251.006063,26364.51375,0.038927003,44606.69349,0.065861442,142658.0251,3.198130457,755.9717281,9634.127338,0.014224715,19100.46693,0.028201693,85269.49646,4.464262407,648.5040607,11246.56439,0.016605466,27632.43551,0.04079908,167005.2901,6.043813619,11.4237552,102.8137968,166.5862032,59.68223913,0.236720143,590.8005971,14405.71674,0.022586851,61973.38933,0.097168625,161938.8673,2.613038742,255.4177212,4264.532868,0.006686399,16605.21097,0.026035457,143322.0799,8.631150793,411.2260514,8005.330876,0.012551629,13973.13365,0.0219086,90493.13376,6.476223304,725.6130996,16093.10202,0.025232517,38025.67521,0.059620792,160038.4901,4.20869555
merged_OR014@6_1.xlsx,48000,32000,OR,0.014,1,6,-8.88E-07,0.132816148,0.629337678,3.116341914,-0.002415935,3.60E-06,0.096431016,0.438168965,2.750206734,-0.009880818,0,0,0,0,0,0.009126698,0,0,1133.401844,1406.883918,0,0.06653281,0.796065116,0.004039055,0.129914325,2.10E-05,0.001205988,0.001860988,0.000360706,0.08825185,0.422503233,0.007182669,0.464116085,2.77E-05,0.004760401,0.002093685,0.011064334,0,0,0,0,0,0,0,0,0.753897058,0,1.88416337,0,0.562333441,0,0.27991774,0,0.75737499,0,0.253337572,0,0.888857476,0,0.032600754,0,1772,11.76337454,105.8703709,159.9296291,69.60184756,0.203383214,560.2798783,8534.632052,0.015764278,43123.07697,0.079652427,95037.84288,2.203874342,446.8596165,7427.48912,0.013719279,22374.54128,0.041327907,113448.9744,5.070449177,414.7424671,5066.815867,0.009358891,22211.13047,0.041026072,79568.12358,3.582353617,247.1332686,4744.76361,0.00876403,14639.29885,0.027040178,147239.3822,10.05781654,11.27109923,101.439893,164.360107,58.88470365,0.236720143,123.6826109,714.0890066,0.002894627,5847.893774,0.023704987,26182.75013,4.477295782,96.33573582,542.9403106,0.00220086,3667.189323,0.014865296,20449.78925,5.576420372,141.3719547,647.2753707,0.002623792,4028.920181,0.016331606,21387.2229,5.308425568,367.5729916,1939.903834,0.007863582,15321.04149,0.062105281,43409.23779,2.833308547
merged_OR014@6_2.xlsx,48000,32000,OR,0.014,2,6,2.08E-06,0.151646126,1.931092024,9.369096504,-0.00033705,-3.41E-06,0.085291875,0.417501758,2.898054008,-0.016740173,0,0,0,0,0,0.031090409,0,0,1127.474908,1389.612951,0,0.065311317,0.802986388,0.004215058,0.123860791,2.14E-05,0.001145521,0.002156019,0.000303497,0.107493057,0.441645717,0.007438871,0.426690957,2.25E-05,0.004364548,0.002828942,0.009515425,0,0,0,0,0,0,0,0,0.607586381,0,1.81816863,0,0.566626039,0,0.290282204,0,0.952177574,0,0.262460429,0,0.762129034,0,0.031895262,0,1749,11.61068966,104.4962069,157.8537931,68.69843758,0.203383214,691.0160887,21528.72795,0.023623468,77279.33575,0.084798597,311905.9189,4.036084366,842.7345482,38388.2888,0.04212346,69205.5595,0.075939244,142856.1691,2.064229668,258.5721523,4493.105105,0.004930283,24209.80233,0.02656541,130191.9939,5.377656214,437.7864541,7027.213789,0.00771096,36776.90834,0.040355293,272546.7746,7.41081257,11.12480392,100.1232353,162.2267647,58.1203988,0.236720143,121.3991341,1034.480002,0.004969729,4927.47309,0.023671993,19467.46564,3.950801006,75.56304019,350.6118818,0.001684369,3275.407399,0.015735331,19317.41539,5.897713791,132.6687476,559.0022476,0.002685494,2130.724551,0.010236179,19819.88284,9.301945118,307.6846842,1539.195171,0.007394423,11174.48677,0.05368317,36300.31073,3.248499147
